CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200526,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3089,48,NV,0.00,72.22,72.22,63.02,63.02,63.10,63.10,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200527,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3090,48,NV,0.00,72.22,72.22,63.02,63.02,63.10,63.10,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200528,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3092,48,NV,0.00,72.22,72.22,63.02,63.02,63.10,63.10,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200529,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3092,48,NV,0.00,72.22,72.22,63.02,63.02,63.10,63.10,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200530,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3095,48,NV,0.00,72.22,72.22,63.02,63.02,63.10,63.10,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200531,1.00,1,2.00,1,2.00,1,4.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3098,48,NV,0.00,72.22,72.22,63.02,63.02,63.10,63.10,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200601,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3104,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200602,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3104,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200603,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3106,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200604,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3110,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200605,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3110,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200606,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3109,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200607,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3112,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200608,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3114,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200609,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3117,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200610,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3117,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200611,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3115,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200612,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3119,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200613,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3128,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200614,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3131,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200615,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3134,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200616,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3135,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200617,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3137,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200618,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3143,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200619,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3144,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200620,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3149,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200621,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3151,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200622,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3150,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200623,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3159,48,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200624,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3162,49,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200625,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3168,49,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200626,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3174,49,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200627,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3177,49,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200628,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3184,49,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200629,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3189,49,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200630,1.00,1,1.00,1,1.00,1,3.00,1,1.00,1,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3203,49,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200701,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3211,49,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200702,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3211,49,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200703,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3405,49,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200704,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3419,49,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200705,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3429,49,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200706,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3433,49,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200707,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,0.00,,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3440,49,NV,0.00,49.07,49.07,50.00,50.00,48.21,48.21,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200708,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3453,49,NV,0.00,60.19,60.19,56.25,56.25,55.36,55.36,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200709,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3467,49,NV,0.00,60.19,60.19,56.25,56.25,55.36,55.36,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200710,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3474,49,NV,0.00,60.19,60.19,56.25,56.25,55.36,55.36,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200711,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3478,49,NV,0.00,60.19,60.19,56.25,56.25,55.36,55.36,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200712,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3492,49,NV,0.00,60.19,60.19,56.25,56.25,55.36,55.36,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200713,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3505,49,NV,0.00,60.19,60.19,56.25,56.25,55.36,55.36,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200714,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3517,49,NV,0.00,60.19,60.19,56.25,56.25,55.36,55.36,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200715,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3527,49,NV,0.00,60.19,60.19,56.25,56.25,55.36,55.36,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200716,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3535,49,NV,0.00,60.19,60.19,56.25,56.25,55.36,55.36,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200717,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3550,49,NV,0.00,60.19,60.19,56.25,56.25,55.36,55.36,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200718,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3568,49,NV,0.00,60.19,60.19,56.25,56.25,55.36,55.36,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200719,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3588,49,NV,0.00,60.19,60.19,56.25,56.25,55.36,55.36,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200720,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3599,49,NV,0.00,60.19,60.19,56.25,56.25,55.36,55.36,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200721,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3614,49,NV,0.00,60.19,60.19,56.25,56.25,55.36,55.36,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200722,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3633,49,NV,0.00,60.19,60.19,56.25,56.25,55.36,55.36,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200723,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,0.00,,0.00,,2.00,1,,0,0,,,,,,,0,0,3640,49,NV,0.00,60.19,60.19,56.25,56.25,55.36,55.36,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200724,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,3654,49,NV,0.00,60.19,60.19,57.81,57.81,57.14,57.14,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200725,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,3668,49,NV,0.00,60.19,60.19,57.81,57.81,57.14,57.14,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200726,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,3685,49,NV,0.00,60.19,60.19,57.81,57.81,57.14,57.14,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200727,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,3699,49,NV,0.00,60.19,60.19,57.81,57.81,57.14,57.14,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200728,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,3718,49,NV,0.00,60.19,60.19,57.81,57.81,57.14,57.14,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200729,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,3736,49,NV,0.00,60.19,60.19,57.81,57.81,57.14,57.14,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200730,1.00,1,1.00,1,2.00,1,3.00,1,0.00,,0.00,,2.00,1,4.00,2.00,0,1.00,,,2.00,1,2.00,2.00,,,1.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,3756,49,NV,0.00,60.19,60.19,57.81,57.81,57.14,57.14,62.50,62.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200731,1.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,2.00,,,2.00,1,2.00,2.00,,,2.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,3773,50,NV,0.00,69.44,69.44,67.71,67.71,64.88,64.88,87.50,87.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200801,1.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,2.00,,,2.00,1,2.00,2.00,,,2.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,3784,50,NV,0.00,69.44,69.44,67.71,67.71,64.88,64.88,87.50,87.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200802,1.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,2.00,,,2.00,1,2.00,2.00,,,2.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,3797,50,NV,0.00,69.44,69.44,67.71,67.71,64.88,64.88,87.50,87.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200803,1.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,2.00,,,2.00,1,2.00,2.00,,,2.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,3809,50,NV,0.00,69.44,69.44,67.71,67.71,64.88,64.88,87.50,87.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200804,1.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,2.00,,,2.00,1,2.00,2.00,,,2.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,3820,50,NV,0.00,69.44,69.44,67.71,67.71,64.88,64.88,87.50,87.50
Australia,AUS,New South Wales,AUS_NSW,STATE_TOTAL,20200805,1.00,1,2.00,1,2.00,1,3.00,1,1.00,1,0.00,,2.00,1,4.00,2.00,0,2.00,,,2.00,1,2.00,2.00,,,2.00,1,0.00,,2.00,1,,0,0,,,,,,,0,0,3832,50,NV,0.00,69.44,69.44,67.71,67.71,64.88,64.88,87.50,87.50
